name,func,num,sz,amount,a,b,c,d
dizzy_cirrocumulus_cirrostratomutatus.jpg,14,4,1.6638811,1.3175563,1.4467847,-0.47342157,-0.17186642,0.30066872
intent_cumulonimbus_praecipitatio.jpg,14,4,1.9960499,2.2020736,1.6491952,-2.7340755,-1.1509461,-0.83488333
weakened_nimbostratus_virga.jpg,1,4,1.2601795,2.498801,1.0637798,-0.35551023,-0.65188265,0.2778691
strident_stratocumulus_stratiformis_opacus_lacunosus.jpg,1,4,1.8542848,1.5991766,2.3898253,0.064043045,-0.81860685,0.49618828
enraged_stratocumulus_stratiformis_perlucidus_lacunosus.jpg,1,4,3.2929585,2.6541963,1.9811431,1.6952329,-0.31620884,-0.8333192
victimized_altocumulus_nimbostratomutatus.jpg,1,4,1.9450135,2.8970733,2.7255237,0.72165394,-2.3677332,0.20809817
tragic_stratus_stratocumulomutatus.jpg,1,4,4.2767286,1.7339646,1.1586225,1.3977408,-2.3853986,-0.22527945
tragic_cirrostratus_homogenitus.jpg,1,4,3.5714016,2.5965366,2.0031734,-1.2406229,-1.3870757,-0.9932506
vicious_stratocumulus_stratiformis.jpg,1,4,1.6977279,1.7836976,2.746914,0.16733456,-0.70954514,0.9298928
sly_altocumulus_lenticularis.jpg,1,4,1.5302727,1.735864,2.4839015,-0.56055593,-1.1370409,0.28685987
grieved_cirrocumulus_cirromutatus.jpg,1,4,3.9034936,2.08876,2.4857075,1.4885125,-0.30365682,-0.008646607
dissatisfied_cirrus_funcinus_duplicatus.jpg,1,4,1.8373673,1.8777267,2.6917453,1.5930443,-0.34355068,-0.69965875
repugnant_cirrus_fibratus_intortus.jpg,1,4,3.2999964,1.6194594,2.4559946,-1.9370917,-2.1900918,-0.3965776
disappointed_cirrostratus_cirrocumulomutatus.jpg,1,4,3.7413595,1.1524688,1.4355485,-0.33640957,-0.31588793,0.7149929
suspicious_altocumulus_volutus.jpg,1,4,1.2343912,1.331644,1.4559186,2.618022,-0.352448,0.4476689
suspicious_stratocumulus_volutus.jpg,1,4,4.184225,1.4225808,1.1179707,-2.4774213,-1.5407871,-0.8135773
uncooperative_altocumulus_stratocumulomutatus.jpg,1,4,3.7592082,2.086561,1.3706195,1.0475154,-2.229102,0.9219941
unhappy_altocumulus_stratiformis_translucidus_radiatus.jpg,1,4,4.1980247,2.2063694,1.9019676,0.043680668,-1.3303868,-0.35349357
desperate_cumulonimbus_flammagenitus.jpg,1,4,1.1106622,1.8524971,1.4514248,2.9098034,-2.4596725,0.37036765
tainted_stratus_silvagenitus.jpg,1,4,3.6094427,1.9231738,1.7366998,-0.20480418,-2.4438233,-0.7286943
uncooperative_stratocumulus_stratiformis_translucidus_radiatus.jpg,1,4,4.1782427,1.0709348,2.461039,-1.823214,-1.0432101,0.43396378
aggressive_altostratus_mammatus.jpg,1,4,2.0364673,2.6415298,1.0912263,2.9192123,-1.650429,0.8988856
ashamed_cirrus_floccus.jpg,1,4,1.1986847,1.2337987,1.8061001,-0.036697388,-2.928871,-0.059742212
heartbroken_cirrostratus_nebulosus.jpg,1,4,2.4480526,2.9844975,2.7669537,1.3683605,-2.5041292,-0.1799103
incensed_cirrocumulus_floccus_lacunosus.jpg,1,4,4.8295293,1.04318,1.0450133,0.545449,-2.185449,0.80571496
scheming_stratocumulus_stratiformis_opacus_duplicatus.jpg,1,4,2.5284207,2.4092736,2.1094775,-2.751139,-0.12957048,-0.92010176
evil_stratus_nebulosus.jpg,1,4,1.8914526,2.096352,1.5044028,2.2571988,-0.055621624,-0.98573303
turbulent_cirrus_fibratus_duplicatus.jpg,1,4,1.842385,2.0070467,1.2699462,0.68158484,-2.350036,-0.071614265
cunning_cumulonimbus_nimbostratogenitus.jpg,2,4,1.0477545,2.5837612,2.1735263,1.0261021,-1.5978916,-0.8008194
fuming_stratocumulus_castellanus.jpg,2,4,1.5499003,1.9368936,2.6321793,-0.99771786,-2.7882106,0.9834864
insulting_stratocumulus_lenticularis_undulatus.jpg,2,4,3.579717,2.8238716,2.1114748,-1.9616089,-1.0481117,-0.5545933
embarrassed_nimbostratus_altocumulomutatus.jpg,2,4,2.9561524,1.8249545,1.4612582,-2.1807957,-1.8827975,0.7886567
unscrupulous_cirrus_uncinus_radiatus.jpg,2,4,4.3105335,1.2284989,2.0614119,-2.4178596,-1.0774416,0.3836279
hesitant_stratocumulus_stratiformis_translucidus.jpg,2,4,3.1724167,2.5535684,2.45925,-1.6804522,-0.7844572,0.91446984
discouraged_cumulonimbus_tuba.jpg,2,4,4.367294,2.1806192,2.1892424,-2.8506956,-2.5511365,0.77995944
decrepit_altostratus_pannus.jpg,2,4,3.6830003,2.7551122,2.8723955,2.7712145,-1.1526961,-0.7552062
aggressive_stratocumulus_stratiformis_perlucidus.jpg,2,4,1.0272918,1.7906716,1.1588849,-0.097240925,-1.1422281,0.77142835
lousy_altocumulus_stratiformis_translucidus.jpg,2,4,1.3827791,2.6447885,2.7509155,2.1641965,-1.2119904,-0.4291575
mendacious_cumulonimbus_arcus.jpg,2,4,1.5974107,2.7798266,1.7390758,-2.6777654,-1.9182576,-0.93795025
bilious_stratocumulus_praecipitatio.jpg,2,4,2.7657394,1.2784464,2.405683,1.0062976,-2.2429864,-0.23526788
pathetic_stratus_cataractagenitus.jpg,2,4,1.8871157,2.0996103,1.7710216,-2.3851051,-2.4141407,-0.8435961
alarmed_stratocumulus_praecipitatio.jpg,2,4,2.6229339,1.0145158,1.4917687,-0.5228257,-0.11583686,-0.16697001
detestable_cirrostratus_cirrocumulogenitus.jpg,2,4,2.1787148,1.4620439,2.1737328,-0.28143954,-2.692105,-0.24259973
woeful_cumulonimbus_altocumulogenitus.jpg,2,4,1.9165239,2.1480725,1.4725975,2.7486267,-0.7400408,0.81742764
uncompromising_altocumulus_cumulonimbogenitus.jpg,2,4,2.565995,2.8709462,1.5369128,1.8602948,-1.1533909,0.7153295
lachrymose_nimbostratus_praecipitatio.jpg,2,4,3.6217306,2.4549093,2.7635117,-2.3734713,-0.59076786,-0.9909358
inflamed_cumulonimbus_praecipitatio.jpg,2,4,1.9459484,1.5994676,2.583109,-2.6989067,-1.3964851,0.13045752
grief-stricken_cirrus_fibratus_intortus.jpg,2,4,1.530761,1.2946603,2.771388,-0.8515277,-0.6134825,-0.14023149
insensitive_cumulonimbus_capillatus.jpg,2,4,3.0647445,2.176578,1.9664649,0.32401514,-1.5899981,-0.7450156
disinterested_altostratus_translucidus_duplicatus.jpg,2,4,2.7172086,1.3301475,1.8667054,-1.5370299,-2.3038516,0.4027773
corrupted_cumulus_fractus.jpg,2,4,4.6966076,1.3991777,2.741037,-1.0091604,-0.49936628,-0.2752521
dominated_stratus_nimbostratogenitus.jpg,2,4,3.8151546,1.3540006,2.9856234,2.076148,-0.09538531,-0.17311287
infuriated_stratus_nebulosus_opacus.jpg,2,4,3.6281126,1.5996807,2.1548805,1.0035968,-2.2378101,0.6239755
intransigent_stratocumulus_stratiformis_opacus_duplicatus.jpg,2,4,2.693751,2.1388245,1.8068811,-0.19562578,-0.05212903,0.49668145
uncertain_altostratus_cirrostratomutatus.jpg,3,4,1.6937461,2.5002098,2.838281,-0.45564938,-0.8264663,0.20939302
injured_cumulus_velum.jpg,3,4,1.6644304,2.5393198,2.7442677,2.0572195,-2.8896658,0.40615773
uncooperative_cumulonimbus_incus.jpg,3,4,4.589483,2.8656783,2.9140291,-1.7625142,-1.663048,-0.907174
agonized_stratocumulus_mammatus.jpg,3,4,4.615845,1.1172473,1.0790111,2.1631498,-0.56343246,0.22352505
unsound_cirrostratus_fibratus.jpg,3,4,2.7664773,2.8184266,2.7653747,-0.5925455,-0.45085096,-0.60551274
detestable_cumulonimbus_cumulomutatus.jpg,3,4,2.6503408,1.1195946,2.5081563,-0.51276016,-0.17794967,-0.64398015
shaky_nimbostratus_cumulogenitus.jpg,3,4,3.5925443,2.8252516,2.4845138,1.7283058,-1.4012071,-0.544907
sneaky_nimbostratus_praecipitatio.jpg,3,4,4.5248456,2.130765,2.7981768,-1.3987112,-2.039212,-0.56688535
sick_nimbostratus_virga.jpg,3,4,3.73817,1.7289863,1.0357449,2.5075078,-2.8603187,-0.50049114
worried_cumulonimbus_calvus.jpg,3,4,1.64761,2.4126368,1.952837,-0.3582592,-1.632551,0.53117263
upset_stratocumulus_stratiformis_opacus_lacunosus.jpg,3,4,2.0894346,1.5982296,2.1084883,-1.3231452,-0.33859754,0.33893943
infuriated_altostratus_opacus_radiatus.jpg,3,4,4.9734955,1.2786745,2.9195924,-1.2551347,-1.9978477,-0.42656648
querulous_altocumulus_stratiformis_opacus_duplicatus.jpg,3,4,4.171403,2.3427527,1.5857677,-2.1561542,-0.7914808,0.83864963
strident_stratocumulus_stratiformis_perlucidus_duplicatus.jpg,3,4,1.9710667,2.9452934,2.528144,2.1777325,-1.9464269,-0.23142183
crushed_stratus_nimbostratogenitus.jpg,3,4,3.566363,1.5742501,2.275957,0.6650295,-0.23860812,0.17249346
affected_cumulus_congestus_flammagenitus.jpg,3,4,4.964488,2.5003424,2.5129635,-1.0958422,-1.5076845,0.08067536
panicky_cirrostratus_homogenitus.jpg,3,4,3.0754697,1.5320535,2.662916,2.1187325,-0.61701846,0.6052921
skeptical_cirrocumulus_cirromutatus.jpg,3,4,2.7104297,2.6340795,2.6397934,-0.482013,-1.6205401,-0.692392
nefarious_nimbostratus_virga.jpg,3,4,2.9443572,1.0287918,1.8964068,-2.3154838,-1.9333808,-0.8525325
tricky_nimbostratus_cumulogenitus.jpg,3,2,4.706609,2.921184,2.7344658,-0.8825855,-1.1207652,-0.44243443
incensed_altostratus_translucidus_duplicatus.jpg,3,2,1.2544873,1.5900183,1.026656,-0.42249298,-2.5133681,0.9110863
cluttered_cumulus_mammatus.jpg,3,2,4.1562104,2.4680343,2.8658094,-1.1037987,-1.7938488,-0.29227567
fuming_cirrus_mammatus.jpg,3,2,4.7237287,2.475327,2.058721,-0.99474144,-2.01326,0.7342404
scheming_altocumulus_cirrocumulomutatus.jpg,3,2,4.9647913,1.7980481,1.2939363,2.4642282,-0.777946,0.42309332
agonized_stratocumulus_stratiformis_opacus_radiatus.jpg,3,2,2.331238,1.4421923,2.933525,1.4213095,-1.478004,-0.71094394
ailing_cumulus_mammatus.jpg,3,2,3.0901904,2.8334692,2.5801501,-1.3667321,-0.75525737,0.6004983
mournful_stratocumulus_stratiformis_translucidus_lacunosus.jpg,3,2,1.1820927,1.2398959,1.840791,0.5814433,-0.93800735,0.65694964
disingenuous_cumulus_pannus.jpg,3,2,2.763717,2.3062267,1.5208912,-1.474469,-2.7068005,-0.47551322
irritated_cirrus_castellanus.jpg,3,2,1.760248,1.855087,2.1658072,-1.9951644,-2.5340958,-0.6515653
despicable_altostratus_cumulonimbogenitus.jpg,3,2,3.3185396,2.7913802,2.5455236,0.08115864,-0.1705432,0.6176685
quaking_altostratus_nimbostratomutatus.jpg,3,2,1.4275403,1.064213,1.642462,2.645238,-1.542069,0.6216402
inconsolable_cumulus_homogenitus.jpg,3,2,4.3652096,2.6990185,2.7759533,0.892159,-1.4593289,0.5781132
tainted_stratus_silvagenitus.jpg,3,2,4.6345415,1.0092485,1.8310326,1.1427159,-0.24169683,0.4437194
wretched_stratocumulus_stratiformis_opacus_lacunosus.jpg,3,2,3.3760033,1.6498657,2.4946222,0.5238662,-2.5076318,0.105837226
forced_altostratus_translucidus_undulatus.jpg,3,2,3.0575664,1.3918781,2.7701786,1.6922727,-1.3419223,0.3247217
dissatisfied_cirrocumulus_floccus_lacunosus.jpg,3,2,2.9777768,1.781528,2.3528795,1.7540417,-1.6108558,0.55031216
fearful_stratus_nebulosus_opacus_undulatus.jpg,3,2,4.0626874,2.5242255,1.548401,0.60665417,-1.247518,0.7582488
empty_altocumulus_altostratomutatus.jpg,3,2,3.6683235,2.4215407,2.119412,2.9913478,-2.9751058,-0.74185824
turgid_cirrocumulus_castellanus_lacunosus.jpg,4,2,1.2122362,2.4784906,2.3746905,0.7840214,-2.2848725,-0.6979904
incensed_nimbostratus_pannus.jpg,4,2,1.6222723,2.35097,2.0662346,-1.1885115,-0.2895713,0.5976101
lachrymose_altostratus_translucidus.jpg,4,2,1.686924,1.4677936,2.9090426,1.0553889,-2.2169135,-0.58161485
irksome_cumulus_humilis_radiatus.jpg,4,4,4.4027634,1.1389996,2.8267512,-0.089646816,-0.5082476,-0.6699364
menaced_stratocumulus_volutus.jpg,4,4,4.330304,2.7619789,1.9088718,0.85651374,-0.41632724,-0.29000652
worried_cirrocumulus_cirromutatus.jpg,4,4,4.3792663,2.7453814,2.442112,2.6250834,-1.7229586,0.50201917
agonized_altocumulus_floccus.jpg,4,4,2.8382964,2.4116144,2.0317311,0.26555228,-2.3254454,0.28152287
lachrymose_altostratus_mammatus.jpg,4,4,4.8689375,1.1495266,2.3837142,1.9212193,-0.53613377,-0.6407577
mournful_nimbostratus_cumulogenitus.jpg,4,4,1.9840963,2.8876138,1.596221,-1.9746312,-2.1248798,-0.49208677
sick_altostratus_translucidus_radiatus.jpg,4,4,3.882974,1.7770262,1.5077001,-1.1203537,-0.027913094,0.22215855
skeptical_stratocumulus_floccus.jpg,4,4,4.910434,2.2234461,2.6582952,1.3197861,-2.4601517,-0.27843297
unbelieving_cirrocumulus_stratiformis_lacunosus.jpg,4,4,1.577477,2.261033,1.0044672,0.7853694,-2.3864172,-0.5348172
selfish_cirrus_cirrocumulogenitus.jpg,4,4,1.396641,2.5294561,2.5838661,-2.4649308,-2.4112947,-0.8953303
wrong_altostratus_opacus_undulatus.jpg,4,4,3.2512896,1.9335726,1.7874703,-0.87287474,-0.211442,0.45221424
tragic_cirrostratus_cirromutatus.jpg,4,4,4.449135,2.1403096,1.771276,-0.48331904,-1.7936139,-0.89132106
pernicious_altocumulus_stratiformis_translucidus_undulatus.jpg,4,4,4.0665116,2.272589,1.5311558,2.2180138,-1.613112,-0.69831634
indisposed_cirrostratus_homogenitus.jpg,4,4,4.0762568,1.0139118,1.0099766,1.3423223,-2.1815665,-0.9457506
woeful_cirrocumulus_stratiformis_undulatus.jpg,4,4,2.388246,2.7584457,1.4643797,-1.530452,-2.7454393,0.266253
mean_altocumulus_stratiformis_opacus.jpg,4,4,2.2020812,2.9650812,1.2185643,-1.3053839,-0.4417491,0.24803972
petulant_cirrocumulus_homogenitus.jpg,4,4,1.3465893,1.3999571,2.96063,2.0331783,-2.4635532,0.71936333
embarrassed_altostratus_translucidus_radiatus.jpg,4,4,4.729086,2.3625011,1.5244908,0.7857156,-1.8507695,-0.9806819
sorrowful_altocumulus_stratiformis_translucidus_lacunosus.jpg,4,4,3.1034708,2.4243016,1.6443901,-0.10782623,-0.11786008,0.6309732
mordant_cumulus_mammatus.jpg,4,4,4.0755167,1.6183853,1.0841649,1.1256738,-2.9393337,0.64776945
hateful_stratocumulus_nimbostratomutatus.jpg,4,4,1.264826,2.255544,1.2667259,-2.443798,-2.0825248,-0.3006165
nonchalant_cirrocumulus_floccus.jpg,4,4,3.9655633,1.2404783,1.432506,-0.9235847,-0.6202421,-0.9538535
recalcitrant_cumulonimbus_calvus.jpg,4,4,2.0232646,2.0743823,1.1985285,-1.5545669,-2.3690197,0.7962816
anxious_cirrostratus_cirrocumulomutatus.jpg,4,4,1.8715849,1.0770365,1.9006405,1.6963649,-1.1742786,0.02664721
unstable_cirrus_spissatus.jpg,4,4,4.595272,2.0982494,1.3351022,2.9022179,-0.78170776,0.2216289
turbulent_stratocumulus_stratiformis_translucidus_lacunosus.jpg,4,4,1.0946627,2.591334,2.786582,-0.300076,-0.751847,-0.98964417
pathetic_stratocumulus_nimbostratomutatus.jpg,4,4,2.5874047,2.131667,2.7329912,-1.3251472,-1.3181272,0.8424084
reserved_cirrocumulus_cirrostratomutatus.jpg,4,4,4.2504306,2.4965634,2.3789968,0.18897486,-1.7504008,0.20331025
dishonest_altostratus_nimbostratomutatus.jpg,4,4,1.8922889,1.2612199,1.4695907,0.37107992,-1.5419688,-0.93054056
querulous_cumulus_congestus.jpg,4,4,3.955094,2.9274323,1.1796595,1.8915644,-1.2156655,0.5282818
strident_altostratus_mammatus.jpg,4,4,3.1414182,1.231958,1.1349828,-2.934153,-1.4971883,0.0681026
querulous_cumulonimbus_tuba.jpg,4,4,4.830741,1.8805457,1.0174016,2.195476,-2.2984118,-0.7028377
vile_altocumulus_virga.jpg,4,4,2.6484537,2.19584,2.876977,-0.42121458,-1.8857911,0.56925714
woeful_altocumulus_stratiformis_opacus_undulatus.jpg,4,4,3.9901314,1.7709568,2.66689,-0.5127902,-2.0908792,0.88995016
disappointed_stratus_nebulosus_translucidus.jpg,4,4,1.603564,2.7618833,1.9621183,1.9156189,-2.4857266,-0.23254943
powerless_altocumulus_stratiformis_opacus_lacunosus.jpg,4,4,3.1011925,2.5366962,1.9088056,0.115568876,-0.01725936,-0.735777
guilty_altostratus_nimbostratomutatus.jpg,4,4,4.7945046,2.7354274,1.9388288,-2.6251295,-1.5649672,-0.06713879
irritated_altostratus_translucidus_radiatus.jpg,4,4,4.8501377,1.3020637,2.166655,-2.2452192,-2.3535862,0.4553144
inflamed_cirrocumulus_stratiformis_lacunosus.jpg,4,4,4.849593,2.0229788,1.2737619,-0.21468472,-2.9917715,-0.17801726
quaking_altocumulus_stratiformis_opacus_radiatus.jpg,4,4,1.7715209,1.4625535,2.1295536,-1.2561582,-2.2017958,-0.39707088
damaged_altocumulus_stratiformis_translucidus_undulatus.jpg,4,4,3.2406194,2.565095,2.4090586,2.6634078,-0.18676138,-0.462299
upset_cirrus_altocumulogenitus.jpg,4,4,3.5789359,1.3703169,1.5863854,-2.840621,-0.8187127,-0.6058482
tainted_cumulus_velum.jpg,4,4,3.3933992,2.1948013,2.3158076,1.1712818,-0.76302385,-0.19729066
sorrowful_cirrus_spissatus.jpg,4,4,1.2146509,2.9653525,1.2987858,2.641706,-2.1452792,-0.82442296
cross_cirrocumulus_castellanus_lacunosus.jpg,4,4,1.6475065,1.2931079,2.512529,1.0341592,-1.1637286,-0.99488497
terrible_cirrus_cumulonimbogenitus.jpg,4,4,4.924372,2.1424723,2.8543084,0.099732876,-0.91183424,-0.68607914
unscrupulous_stratocumulus_castellanus_lacunosus.jpg,4,4,4.840952,1.3539021,1.5990762,1.5831532,-0.41259193,0.479895
incensed_cumulus_fractus.jpg,4,4,4.1358886,1.4412786,2.471206,-2.5524166,-2.1797638,-0.32953548
disillusioned_altocumulus_nimbostratomutatus.jpg,4,4,3.6394336,1.9707881,1.9648039,0.6232538,-2.732293,-0.2756796
wicked_altocumulus_lenticularis.jpg,4,4,3.6268337,2.9475174,2.1559336,0.33541632,-0.76699233,-0.13650131
offensive_cumulus_humilis_radiatus.jpg,4,4,2.3428643,2.924317,2.415514,0.4757645,-2.191526,-0.36359203
incapable_cirrostratus_altostratomutatus.jpg,4,4,1.368808,1.3394837,2.025085,1.6862044,-1.6102042,-0.9397012
unpleasant_stratocumulus_castellanus_lacunosus.jpg,4,4,4.731613,1.9512609,1.8307233,0.092493534,-2.4303644,-0.8859695
weary_altostratus_mammatus.jpg,4,4,1.9568393,2.9898782,2.0519514,-2.5471222,-2.3040316,-0.5825145
grief-stricken_cirrostratus_cumulonimbogenitus.jpg,4,4,3.5447547,1.8751085,1.7094878,-0.16932678,-0.97464776,0.6956811
dejected_cirrocumulus_virga.jpg,4,4,2.0573237,1.5431,1.9777148,-1.8097404,-0.40144348,-0.9634278
quaking_cumulus_stratomutatus.jpg,4,4,2.277661,2.4540534,2.2118912,2.9015818,-2.421061,-0.74673796
insolent_cumulonimbus_nimbostratogenitus.jpg,5,4,1.0566821,1.3817775,1.8296244,1.4437189,-0.813885,0.100272894
boiling_altostratus_nimbostratomutatus.jpg,5,4,4.89408,2.3130465,1.5894186,1.8970103,-1.2937367,0.30667531
lachrymose_stratocumulus_stratiformis_opacus_radiatus.jpg,5,4,3.7000554,2.236421,2.6851969,-2.3715305,-0.107730865,0.497432
villainous_stratus_nebulosus_opacus.jpg,5,4,4.5563173,2.4500031,2.787313,-2.489872,-0.38019037,0.42388856
humiliated_cirrocumulus_mammatus.jpg,5,4,4.087778,1.6670209,2.9650133,2.3432589,-1.062359,-0.89177203
corrupted_stratocumulus_castellanus.jpg,5,4,2.7896335,2.2195585,1.2544346,-1.4044511,-1.4466083,-0.8961544
heartbroken_cumulus_virga.jpg,5,4,1.5812392,1.1101955,2.4813223,0.11575794,-2.6654887,0.73965883
calamitous_cumulonimbus_incus.jpg,5,4,1.3470194,2.2190816,1.484604,-2.5476744,-2.467665,-0.56653595
jejune_altocumulus_lenticularis.jpg,5,4,1.4790025,1.1098783,2.4132242,0.62239194,-2.0436723,-0.27930236
querulous_stratocumulus_stratiformis_perlucidus_undulatus.jpg,5,4,4.130906,1.7113497,2.910883,-1.629001,-2.4747424,0.93616045
unsound_cumulus_praecipitatio.jpg,5,4,3.2061188,2.2711701,1.8829112,1.3980265,-1.7166857,0.24341333
treacherous_cirrocumulus_castellanus_lacunosus.jpg,5,4,1.21366,2.1999917,2.426962,0.3035395,-0.3968506,0.62946033
unscrupulous_stratus_fractus.jpg,5,4,2.5302825,1.8853551,1.6278292,-0.07304549,-0.27524686,-0.06678343
upset_cumulus_virga.jpg,5,4,4.0385165,2.3205826,1.6150299,-2.4429417,-1.9689077,-0.65216887
disillusioned_altocumulus_stratiformis_opacus.jpg,5,4,4.279894,2.6661243,1.3901432,2.9717984,-1.8293912,0.035348535
pathetic_altostratus_opacus_radiatus.jpg,5,4,1.3748283,1.1698325,1.9112438,-2.461914,-1.8823425,0.7652563
lame_cumulus_praecipitatio.jpg,5,4,1.2809584,2.1743822,1.0664241,2.637939,-0.2136488,-0.2778746
unprincipled_cumulonimbus_mammatus.jpg,5,4,3.4476297,1.3917868,1.557707,0.32030582,-0.32851648,-0.88618124
recalcitrant_altocumulus_floccus.jpg,5,4,2.9886956,2.9727783,1.2314098,-2.4939928,-0.9295745,-0.29442787
appalled_stratocumulus_volutus.jpg,5,4,4.911127,1.3138332,2.118362,-2.4157014,-2.7453647,-0.43601477
hateful_cumulus_congestus.jpg,5,4,4.830518,1.2651541,2.8855476,-1.8251864,-2.163169,-0.4810655
nefarious_stratocumulus_virga.jpg,5,4,2.1681683,1.0542945,1.805936,-2.4734395,-0.01843357,-0.7926892
indisposed_cirrostratus_fibratus.jpg,5,4,3.4119642,1.8424988,2.0717049,-2.4189196,-1.1639509,0.6210462
tortured_cumulonimbus_praecipitatio.jpg,5,4,1.0896664,2.33337,1.8338642,-2.6017194,-1.4356735,0.8128911
sneaky_cumulus_humilis_radiatus.jpg,5,4,1.4170654,1.6007391,1.5395845,0.80773735,-0.99491405,0.34275186
repugnant_stratocumulus_stratiformis.jpg,5,4,3.1331964,1.2472979,2.1082172,-0.7011609,-0.13877606,-0.26502395
misgiving_cumulonimbus_velum.jpg,5,4,4.18398,2.535952,2.6230578,2.9405332,-1.5760071,0.35195827
lousy_stratocumulus_altostratogenitus.jpg,5,4,4.7504616,1.5907058,1.3160344,2.9759712,-1.6026073,0.3851534
tragic_stratocumulus_praecipitatio.jpg,5,4,1.3983259,2.082931,2.6115096,2.0966892,-0.63467836,0.32725155
unsound_cumulonimbus_altocumulogenitus.jpg,5,4,3.4230638,1.2074928,2.1413546,0.9236088,-0.560379,0.6357459
grief-stricken_cumulus_stratocumulomutatus.jpg,5,4,2.3836672,2.4936783,1.4263474,-0.5129864,-1.1476943,-0.5404643
distrustful_nimbostratus_stratocumulomutatus.jpg,5,4,2.907823,2.8881881,2.3550005,1.799665,-1.9254589,-0.6860373
cross_cirrostratus_cumulonimbogenitus.jpg,5,4,4.760892,1.6497132,2.93753,1.011692,-1.5845323,0.5752789
infirm_altocumulus_lenticularis.jpg,5,4,3.6048589,1.0136472,1.0424063,1.8636141,-1.2424297,0.012778878
vulnerable_stratocumulus_stratiformis_perlucidus_undulatus.jpg,5,4,3.548937,1.499415,2.3995275,2.1948185,-2.4024372,-0.87560797
embarrassed_cirrus_cirrocumulogenitus.jpg,5,4,4.8810472,2.596542,2.519875,0.86999893,-1.3773434,0.734162
incapable_cirrostratus_cirromutatus.jpg,5,4,3.9594631,2.6457727,2.2624319,-0.7813239,-0.35427856,0.16235375
mendacious_cumulus_virga.jpg,5,4,3.4154491,2.21961,2.0542274,-2.4250784,-2.0905848,-0.21688223
fuming_stratocumulus_stratiformis_translucidus_lacunosus.jpg,5,4,4.3911195,2.751357,2.7677069,-1.5034032,-1.8412538,-0.07337201
forced_stratocumulus_stratiformis_opacus_duplicatus.jpg,5,4,3.6777775,1.3878886,2.2293873,-1.423649,-0.5145061,-0.0711633
fearful_stratocumulus_lenticularis_undulatus.jpg,5,4,2.0707595,1.3067429,1.6908698,2.9741445,-1.5806105,0.4107821
insensitive_cumulonimbus_nimbostratogenitus.jpg,5,4,3.877227,1.8694723,2.7981806,1.9354534,-1.1855314,-0.3233658
doleful_stratocumulus_stratiformis_translucidus_duplicatus.jpg,5,4,4.4842935,2.3269877,1.9184173,-2.970261,-1.1850517,0.48944902
offensive_cumulus_virga.jpg,5,4,3.0887158,1.5254326,1.2379282,-0.06003499,-1.6465827,-0.7441319
anguished_altocumulus_floccus_lacunosus.jpg,5,4,4.838269,2.327809,2.1752944,0.3222077,-2.7106385,0.20085478
preoccupied_cirrostratus_fibratus.jpg,5,4,4.291294,1.3426986,2.4226387,2.7473478,-1.6960949,0.140244
distressed_altocumulus_stratiformis_perlucidus_radiatus.jpg,5,4,1.5744944,1.5783087,1.9285265,-1.096212,-2.5142775,0.75244474
stingy_cumulus_mediocris_radiatus.jpg,5,4,1.0179963,2.7635577,1.0467391,-0.74682426,-1.5805933,-0.060622692
sulky_altocumulus_stratiformis_perlucidus_lacunosus.jpg,5,4,4.3916435,1.045546,2.7136111,0.7707372,-1.3885009,-0.73889756
distrustful_cumulus_praecipitatio.jpg,5,4,3.7866254,2.5161567,1.9121574,1.3315101,-1.753001,0.13965595
panicky_cumulus_humilis_radiatus.jpg,5,4,1.9457762,1.6647943,1.5852034,-2.6271179,-0.25747633,0.16844225
cluttered_cirrostratus_fibratus_duplicatus.jpg,5,4,4.860603,2.2001445,1.717199,2.9779825,-1.8340108,-0.071775675
nervous_cirrostratus_fibratus_duplicatus.jpg,5,4,3.4383683,1.4328951,1.5201856,1.7557521,-0.39160156,-0.5221666
petulant_stratus_cumulogenitus.jpg,5,4,1.4763477,1.8895556,1.2792431,-2.4570072,-1.7661549,0.44150543
insensitive_cirrostratus_fibratus_undulatus.jpg,5,4,3.9391618,2.3208508,1.3803695,1.5083122,-0.0674417,-0.9753268
alarmed_cirrus_fibratus_radiatus.jpg,5,4,4.145788,1.3205268,1.3729506,-0.6234205,-0.65515614,0.014175892
grief-stricken_altocumulus_stratiformis_opacus_radiatus.jpg,5,4,1.1930399,1.9344251,2.2227216,1.9482493,-0.19722652,-0.71327484
irksome_cumulus_praecipitatio.jpg,5,4,4.052844,1.6602818,2.026649,1.103404,-0.62636995,-0.7945819
mournful_cumulonimbus_arcus.jpg,5,4,4.802596,1.0119128,2.6694736,-2.6322703,-0.63290215,-0.65742767
hurt_cirrostratus_cirromutatus.jpg,5,4,2.7690685,1.421905,2.1302855,2.803143,-1.4620149,0.8613187
paralyzed_cumulus_pileus.jpg,5,4,1.8957894,1.0391082,1.868112,-2.711023,-1.9641497,0.49034846
dismayed_stratus_cumulogenitus.jpg,5,4,1.4123788,1.627279,1.4960843,0.40547228,-1.8559438,-0.59232354
uncompromising_cirrocumulus_lenticularis_undulatus.jpg,1,4,2.1522865,1.5151762,2.5642595,1.2042899,-1.6919985,-0.18260074
petulant_altocumulus_altostratomutatus.jpg,2,4,4.5769186,1.5174977,1.990376,-1.8998766,-0.38162017,-0.7553811
